Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.237.22-172.17.237.23-5566-4314-6,172.17.237.23,4314,172.17.237.22,5566,6,25-12-2021 15:20,108,1,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,54,0,54,54,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9259.259259,18518.51852,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4315-6,172.17.237.23,4315,172.17.237.22,5566,6,25-12-2021 15:20,107,1,2,0,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,0.707106781,54,53,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9345.794393,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4316-6,172.17.237.23,4316,172.17.237.22,5566,6,25-12-2021 15:20,105,1,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,52.5,0.707106781,53,52,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9523.809524,19047.61905,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4317-6,172.17.237.23,4317,172.17.237.22,5566,6,25-12-2021 15:20,108,1,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,54,0,54,54,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,9259.259259,18518.51852,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4318-6,172.17.237.23,4318,172.17.237.22,5566,6,25-12-2021 15:20,106,1,2,0,0,0,0,0,0,0,0,0,0,0,28301.88679,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,9433.962264,18867.92453,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4319-6,172.17.237.23,4319,172.17.237.22,5566,6,25-12-2021 15:20,30,1,2,0,0,0,0,0,0,0,0,0,0,0,100000,15,2.828427125,17,13,0,0,0,0,0,17,17,0,17,17,0,0,0,0,20,44,33333.33333,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4320-6,172.17.237.23,4320,172.17.237.22,5566,6,25-12-2021 15:20,92,1,2,0,0,0,0,0,0,0,0,0,0,0,32608.69565,46,9.899494937,53,39,0,0,0,0,0,53,53,0,53,53,0,0,0,0,20,44,10869.56522,21739.13043,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4321-6,172.17.237.23,4321,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4322-6,172.17.237.23,4322,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4323-6,172.17.237.23,4323,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4324-6,172.17.237.23,4324,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4325-6,172.17.237.23,4325,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4326-6,172.17.237.23,4326,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,4.949747468,45,38,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4327-6,172.17.237.23,4327,172.17.237.22,5566,6,25-12-2021 15:20,93,1,2,0,0,0,0,0,0,0,0,0,0,0,32258.06452,46.5,10.60660172,54,39,0,0,0,0,0,54,54,0,54,54,0,0,0,0,20,44,10752.68817,21505.37634,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4328-6,172.17.237.23,4328,172.17.237.22,5566,6,25-12-2021 15:20,87,1,2,0,0,0,0,0,0,0,0,0,0,0,34482.75862,43.5,6.363961031,48,39,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11494.25287,22988.50575,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4329-6,172.17.237.23,4329,172.17.237.22,5566,6,25-12-2021 15:20,44,1,2,0,0,0,0,0,0,0,0,0,0,0,68181.81818,22,4.242640687,25,19,0,0,0,0,0,25,25,0,25,25,0,0,0,0,20,44,22727.27273,45454.54545,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4330-6,172.17.237.23,4330,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4331-6,172.17.237.23,4331,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4332-6,172.17.237.23,4332,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4333-6,172.17.237.23,4333,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4334-6,172.17.237.23,4334,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,4.949747468,46,39,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4335-6,172.17.237.23,4335,172.17.237.22,5566,6,25-12-2021 15:20,78,1,2,0,0,0,0,0,0,0,0,0,0,0,38461.53846,39,5.656854249,43,35,0,0,0,0,0,43,43,0,43,43,0,0,0,0,20,44,12820.51282,25641.02564,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4336-6,172.17.237.23,4336,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4337-6,172.17.237.23,4337,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,4.949747468,45,38,0,0,0,0,0,45,45,0,45,45,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4338-6,172.17.237.23,4338,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4339-6,172.17.237.23,4339,172.17.237.22,5566,6,25-12-2021 15:20,23,1,2,0,0,0,0,0,0,0,0,0,0,0,130434.7826,11.5,0.707106781,12,11,0,0,0,0,0,12,12,0,12,12,0,0,0,0,20,44,43478.26087,86956.52174,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4340-6,172.17.237.23,4340,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4341-6,172.17.237.23,4341,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4342-6,172.17.237.23,4342,172.17.237.22,5566,6,25-12-2021 15:20,111,1,2,0,0,0,0,0,0,0,0,0,0,0,27027.02703,55.5,13.43502884,65,46,0,0,0,0,0,65,65,0,65,65,0,0,0,0,20,44,9009.009009,18018.01802,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4343-6,172.17.237.23,4343,172.17.237.22,5566,6,25-12-2021 15:20,82,1,2,0,0,0,0,0,0,0,0,0,0,0,36585.36585,41,7.071067812,46,36,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12195.12195,24390.2439,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4344-6,172.17.237.23,4344,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4345-6,172.17.237.23,4345,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4346-6,172.17.237.23,4346,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,7.778174593,47,36,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4347-6,172.17.237.23,4347,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4348-6,172.17.237.23,4348,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4349-6,172.17.237.23,4349,172.17.237.22,5566,6,25-12-2021 15:20,27,1,2,0,0,0,0,0,0,0,0,0,0,0,111111.1111,13.5,4.949747468,17,10,0,0,0,0,0,17,17,0,17,17,0,0,0,0,20,44,37037.03704,74074.07407,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4350-6,172.17.237.23,4350,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4351-6,172.17.237.23,4351,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4352-6,172.17.237.23,4352,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4353-6,172.17.237.23,4353,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4354-6,172.17.237.23,4354,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,7.778174593,48,37,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4355-6,172.17.237.23,4355,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4356-6,172.17.237.23,4356,172.17.237.22,5566,6,25-12-2021 15:20,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,7.071067812,48,38,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4357-6,172.17.237.23,4357,172.17.237.22,5566,6,25-12-2021 15:20,103,1,2,0,0,0,0,0,0,0,0,0,0,0,29126.21359,51.5,12.02081528,60,43,0,0,0,0,0,60,60,0,60,60,0,0,0,0,20,44,9708.737864,19417.47573,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4358-6,172.17.237.23,4358,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4359-6,172.17.237.23,4359,172.17.237.22,5566,6,25-12-2021 15:20,83,1,2,0,0,0,0,0,0,0,0,0,0,0,36144.57831,41.5,6.363961031,46,37,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,12048.19277,24096.38554,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4360-6,172.17.237.23,4360,172.17.237.22,5566,6,25-12-2021 15:20,30,1,2,0,0,0,0,0,0,0,0,0,0,0,100000,15,5.656854249,19,11,0,0,0,0,0,19,19,0,19,19,0,0,0,0,20,44,33333.33333,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4361-6,172.17.237.23,4361,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,7.071067812,47,37,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4362-6,172.17.237.23,4362,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4363-6,172.17.237.23,4363,172.17.237.22,5566,6,25-12-2021 15:20,84,1,2,0,0,0,0,0,0,0,0,0,0,0,35714.28571,42,5.656854249,46,38,0,0,0,0,0,46,46,0,46,46,0,0,0,0,20,44,11904.7619,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4364-6,172.17.237.23,4364,172.17.237.22,5566,6,25-12-2021 15:20,89,1,2,0,0,0,0,0,0,0,0,0,0,0,33707.86517,44.5,9.192388155,51,38,0,0,0,0,0,51,51,0,51,51,0,0,0,0,20,44,11235.95506,22471.91011,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4365-6,172.17.237.23,4365,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4366-6,172.17.237.23,4366,172.17.237.22,5566,6,25-12-2021 15:20,88,1,2,0,0,0,0,0,0,0,0,0,0,0,34090.90909,44,7.071067812,49,39,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,44,11363.63636,22727.27273,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4367-6,172.17.237.23,4367,172.17.237.22,5566,6,25-12-2021 15:20,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,7.071067812,48,38,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4368-6,172.17.237.23,4368,172.17.237.22,5566,6,25-12-2021 15:20,85,1,2,0,0,0,0,0,0,0,0,0,0,0,35294.11765,42.5,6.363961031,47,38,0,0,0,0,0,47,47,0,47,47,0,0,0,0,20,44,11764.70588,23529.41176,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
172.17.237.22-172.17.237.23-5566-4369-6,172.17.237.23,4369,172.17.237.22,5566,6,25-12-2021 15:20,86,1,2,0,0,0,0,0,0,0,0,0,0,0,34883.72093,43,7.071067812,48,38,0,0,0,0,0,48,48,0,48,48,0,0,0,0,20,44,11627.90698,23255.81395,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,42340,0,0,0,0,0,0,0,0,0,0,DDOS
